Type,Size,Time
Dot_Product,11000000,0.0564282
Dot_Product,11000000,0.0645406
Dot_Product,11000000,0.0530009
Dot_Product,11500000,0.0561479
Dot_Product,11500000,0.0556352
Dot_Product,11500000,0.0653952
Dot_Product,11500000,0.0730003
Dot_Product,11500000,0.0630312
Dot_Product,11500000,0.060191
Dot_Product,11500000,0.0613554
Dot_Product,11500000,0.0619611
Dot_Product,11500000,0.0618865
Dot_Product,11500000,0.0673166
Dot_Product,12000000,0.0643224
Dot_Product,12000000,0.0609972
Dot_Product,12000000,0.0715225
Dot_Product,12000000,0.0728444
Dot_Product,12000000,0.0612487
Dot_Product,12000000,0.0979221
Dot_Product,12000000,0.0640237
Dot_Product,12000000,0.0651207
Dot_Product,12000000,0.0591589
Dot_Product,12000000,0.0586782
Dot_Product,12500000,0.0646073
Dot_Product,12500000,0.0842645
Dot_Product,12500000,0.0986513
Dot_Product,12500000,0.2513743
Dot_Product,12500000,0.2183715
Dot_Product,12500000,0.070115
Dot_Product,12500000,0.0700886
Dot_Product,12500000,0.0691212
Dot_Product,12500000,0.0650097
Dot_Product,12500000,0.0823388
Dot_Product,13000000,0.0754125
Dot_Product,13000000,0.0741018
Dot_Product,13000000,0.0653798
Dot_Product,13000000,0.0605718
Dot_Product,13000000,0.0623175
Dot_Product,13000000,0.059389
Dot_Product,13000000,0.063012
Dot_Product,13000000,0.0614754
Dot_Product,13000000,0.0639485
Dot_Product,13000000,0.0670273
Dot_Product,13500000,0.0651886
Dot_Product,13500000,0.0642985
Dot_Product,13500000,0.0698899
Dot_Product,13500000,0.0625891
Dot_Product,13500000,0.0633999
Dot_Product,13500000,0.0727508
Dot_Product,13500000,0.0744214
Dot_Product,13500000,0.0632751
Dot_Product,13500000,0.0698197
Dot_Product,13500000,0.0730164
Dot_Product,14000000,0.0719446
Dot_Product,14000000,0.0711264
Dot_Product,14000000,0.066828
Dot_Product,14000000,0.0666906
Dot_Product,14000000,0.0708986
Dot_Product,14000000,0.0683733
Dot_Product,14000000,0.0713919
Dot_Product,14000000,0.0682023
Dot_Product,14000000,0.067483
Dot_Product,14000000,0.0666
Dot_Product,14500000,0.0709235
Dot_Product,14500000,0.0676827
Dot_Product,14500000,0.0685949
Dot_Product,14500000,0.0686041
Dot_Product,14500000,0.0696006
Dot_Product,14500000,0.07012
Dot_Product,14500000,0.0686657
Dot_Product,14500000,0.068465
Dot_Product,14500000,0.0702698
Dot_Product,14500000,0.0688104
Dot_Product,15000000,0.0722625
Dot_Product,15000000,0.0731964
